4265920	sub_4117C0	0	1fc1dea2312a80745a842798a9599597
4265888	start_0	0	336054ff531da7901443b840f0c2478d
4264391	j__initterm_e	3	940f6a07edafa19320d9d066c8bb9e2e
4264396	sub_4111CC	3	dfcf8e79da31cf2b202192147256ee9f
4270032	sub_4127D0	0	2243e883b1b42ef424ed40b56db0b2db
4264186	sub_4110FA	3	5ad5f5c6a095af228409e4dff4f42c27
4269904	sub_412750	0	cb94a90955eef053ace7ca3bd50b03b3
4264016	sub_411050	3	bc3015d0175bac620c7e85ca47347dbc
4272960	sub_413340	0	a90607d5dfc8704dfdda780da453c18e
4269552	sub_4125F0	0	512c48aba26f9f40fde59d14317b00fc
4293280	__p__fmode	2	21b6aebeec1a238a9cec9c676878f635
4293304	_decode_pointer	2	a6a0b1f42dd0869777291c051504746b
4293088	lstrlenA	2	5f38a0ba8eec2689f7bdb2d00a489923
4293116	Sleep	2	243924bfd56a682be235638b53961e09
4293296	_configthreadlocale	2	4f7f5734d02e3f6c6689b5e21c33847b
4293076	SetUnhandledExceptionFilter	2	69e0056e81fb6c336c14a96ba3f5dd5c
4293312	printf	2	afa0ff8b27b87666a6bde87251c5fde7
4293284	__p__commode	2	76e954beba97e27ce75e86ae5d211c53
4293036	VirtualQuery	2	af8cdf7bb725e390446d035b9b013657
4293052	HeapFree	2	77cd094e92494203d2bc34fa83cd54c2
4293028	TerminateProcess	2	b2c63cccf59df132c856e74ebe856ba6
4293276	_encode_pointer	2	43de344dfe1beffe1105745268f4a4c0
4293192	_onexit	2	bc83d66d59b3f6069013ca036d463358
4293236	_CrtDbgReportW	2	18ed04309b85f7fb27d479ffe6f3010c
4293084	GetProcAddress	2	65538bfa1e4f3a0b7edde70bcc4cbe76
4293272	__set_app_type	2	9f22226d042b52a28f81e71cd6131540
4293252	_cexit	2	1dbd736fcef5d2e4bf4e16b15dce575d
4293056	GetSystemTimeAsFileTime	2	94539e159b6eeab3a3b9bc9a1e7176c6
4293112	InterlockedCompareExchange	2	89f8cf9f60e4d18dd376d4fc1fdd5c78
4293044	GetProcessHeap	2	687229ba2264aadbc5e8b5370f66b704
4293080	LoadLibraryA	2	e89270a15e022b77730aa1882f79eeeb
4293308	malloc	2	224eda3dc1d26b208edcc3a08d3175f2
4293120	InterlockedExchange	2	b51a8f4f6f36a565c45394a91dabe1ff
4288908	dword_41718C	2	39665a2717e89ad8b99d755582392ce3
4293104	DebugBreak	2	8dc23708f1204655719abf4396066025
4293024	GetCurrentProcess	2	a74f5c5ea5768d40c5dbaa33bbd00237
4293032	FreeLibrary	2	68dd33a06a1b1f4cdb8289828bbf1f02
4293072	QueryPerformanceCounter	2	a75c798f5c906db3d78e0bbe98a90965
4293060	GetCurrentProcessId	2	1042cb8504901f2b427ef12f051f473c
4293068	GetTickCount	2	97337afa969e8102e29b68b9c32f8a28
4293248	exit	2	f24f62eeb789199b9b2e467df3b1876b
4293292	__setusermatherr	2	8c2802e8aa615841890faaec577b28cc
4293264	__wgetmainargs	2	c27c921b22032d4427cc1bfffa20f965
4293096	IsDebuggerPresent	2	061b4792d0612137b3580832cc6ba7ba
4289976	dword_4175B8	2	8e0a97810d84ed330c2003f9c44a3450
4293124	UnhandledExceptionFilter	2	b478ca4a2af9b38d393b2b208a65dea7
4293108	RaiseException	2	ba1dc944410600b947bbd3371ef7a7fb
4293240	_CrtSetCheckCount	2	1e47e03428f9535e42f09c716a7c2539
4293048	HeapAlloc	2	4bb6350493db62059890b0bb8911ce00
4293064	GetCurrentThreadId	2	740d8d5a7415cefd6a90e33109301b13
4293040	GetModuleFileNameW	2	35f2497ec658da420eab2b7784085b2a
